,Time,Tweets,User
704,2019-05-14 04:39:50,i just achieved another level. join and play with me to grow faster together! https://t.co/n9bhujk5ar https://t.co/ef2uhyf1av,BryanGeiger7
705,2020-04-04 21:39:57,@sam_vinograd lucky you!,travelplacesguy
706,2020-03-22 17:02:26,@airbnb when might i receive a reply (a request i first started 5 days ago) for a toronto cancellation (for this we… https://t.co/okrlcejex6,travelplacesguy
707,2020-03-20 16:00:33,@weijia @johnjharwood @presssec @seanspicer @newsmax smfh.,travelplacesguy
708,2020-03-16 23:30:15,"rt @cyndwn: .@travelplacesguy and i had a trip planned to toronto this weekend. for obvious reasons related to #covid19, we canceled. of co…",travelplacesguy
709,2020-03-16 17:32:14,"@whitehouse @bdandco i've heard this somewhere before, and unfortunately, it should have been the goal, focus and c… https://t.co/aavmv15jzi",travelplacesguy
710,2020-03-16 17:26:59,"@cheapoair appreciate the note, but a phone pick up, return email or chat group acknowledgement might go a long way… https://t.co/iah5v7oyln",travelplacesguy
711,2020-03-13 00:21:10,"wait, tomorrow is friday the 13th and also march madness? crazy damn world and year. let's get to november to chang… https://t.co/jzvqprkvwh",travelplacesguy
712,2020-03-06 22:55:09,"just when i believe in some transparency and hear a cogent press briefing from the @whitehouse, the @vp has to boot… https://t.co/uvi5dbg2cr",travelplacesguy
713,2020-02-27 01:28:37,"@tsmom1219 @siu_basketball i'd agree to that, but i'm bias. ??",travelplacesguy
714,2020-02-27 00:10:00,@davidjollyfl my thoughts tonight after that #shitshow https://t.co/3wqgvxhu9f,travelplacesguy
715,2020-02-27 00:07:24,@jdawsey1 i watch the walking dead....so i'm good. #werfukd,travelplacesguy
716,2020-02-27 00:05:31,"my goodness, this was a planned presser by the @whitehouse quick thought, i'm glad i watch @walkingdead_amc… https://t.co/oe5yxb5wrj",travelplacesguy
717,2020-02-24 23:46:20,"@buschbeer um, @cyndwn did you get the call, text or email....sadly i did not. rat farts!",travelplacesguy
718,2020-02-22 15:48:11,"rt @stewarthaasrcng: we took @kevinharvick's 2019 busch race-worn firesuits &amp; turned them into can coolies, perfectly sized to fit a ?. we'…",travelplacesguy
719,2020-02-18 15:52:50,someone take @smerconish to #charlieparkers for a #horseshoe. welcome to illinois and thanks for sharing the farmer… https://t.co/uayzyasksg,travelplacesguy
720,2020-02-18 00:37:37,one last time! let's do this @kevinharvick or @clintbowyer #greenwhitechecker #daytona500 @nascar @disupdates @stewarthaasrcng,travelplacesguy
721,2020-02-17 23:57:36,i'm hoping for a @kevinharvick win after the #bigone. @disupdates @nascaronfox @nascar  #pit4busch #sweepstakes,travelplacesguy
722,2020-02-17 23:31:00,come on @kevinharvick hit the overdrive and get to the front for a big #daytona500 win! @disupdates #pit4busch… https://t.co/bxozbohwas,travelplacesguy
723,2020-02-17 22:25:32,i want to win a busch branded car more than @kevinharvick wants to win the #daytona500 @disupdates #pit4busch… https://t.co/nh8rv8ifty,travelplacesguy
724,2020-02-17 22:19:35,stay out of the big one @kevinharvick and go win the #daytona500 @disupdates #pit4busch #sweepstakes excuse me whil… https://t.co/cflrgsgnwi,travelplacesguy
725,2020-02-05 15:44:34,https://t.co/riuivdl0kc,alwaysakm
726,2020-02-01 12:15:51,@berniesanders @joebiden @petebuttigieg -our famies are breaking apart and we are still quiet. https://t.co/hj6f2dbe4c,alwaysakm
727,2020-01-28 12:01:22,@smoktan where?,alwaysakm
728,2020-01-20 18:59:40,@berniesanders @ewarren @joebiden @petebuttigieg @amyklobuchar @andrewyang something we can do here in the states ? https://t.co/r4fvjvxbsp,alwaysakm
729,2019-08-30 12:13:58,@oneplus_usa simply awesome,alwaysakm
730,2019-04-03 02:03:34,@elonmusk @tom_heats please make this your favorite coin and promote this. i deserve a tesla ! @elonmusk,alwaysakm
731,2018-01-10 13:16:57,"i entered a giveaway for a chance to win ""hollyhome high back pu leather executive offic..."" by hollyhome. https://t.co/tlrkwvn2rd #giveaway",alwaysakm
732,2016-02-21 02:54:56,@shanabay what's up?,alwaysakm
733,2020-04-04 18:01:24,@usaa how long does it usually take to get emails/refunds/documents from usaa,Crazyphantom98
734,2020-04-02 18:38:29,@uber is it possible to delete my account,Crazyphantom98
735,2020-04-02 04:09:43,@esotericpicture please email me andrewbaker7290@gmail.com,Crazyphantom98
736,2020-02-14 16:20:34,@horrornights any cryptic clues this year?,Crazyphantom98
737,2019-11-18 00:48:07,@poptropica when will zomberry  and counterfeit return,Crazyphantom98
738,2019-11-16 18:50:50,@paypal could i please get some help,Crazyphantom98
739,2019-11-14 17:55:28,@horrornights @hauntfreak11 any mazes so far in the works that are special effects heavy?,Crazyphantom98
740,2019-11-12 01:44:56,rt @horrornightsorl: @arianagrande 1 mil retweets and i'll consider a house. ?,Crazyphantom98
741,2019-11-05 05:37:14,@annualpasshole pretty sure he is going to regret putting an email address on a billboard,Crazyphantom98
742,2019-11-04 09:40:44,@aliciastella source?,Crazyphantom98
743,2019-10-19 00:19:33,@kattweetsnow 02 in the triceratops trail i believe,Crazyphantom98
744,2019-09-27 19:23:29,@bradjost 2022 sounds more reasonable for avatar,Crazyphantom98
745,2019-09-16 11:02:04,"@yes_itsprinc3ss just because they put out a casting call doesn't mean that people will show up,in 2015 they had a… https://t.co/i2c1ymvzvg",Crazyphantom98
746,2019-09-13 08:37:03,@horrornights in the us maze is the character of red wearing prosthetics?,Crazyphantom98
747,2019-09-12 00:55:47,"@horrornights about pandoras box,what convinced you that the concept could or might work,also what accent are you t… https://t.co/10ioyvifwl",Crazyphantom98
748,2019-09-07 00:39:14,@thrillgeek are you going to post a walkthrough as well,Crazyphantom98
749,2019-09-04 19:15:04,@kingkemman what time does it start?,Crazyphantom98
750,2019-08-23 01:05:16,@spenc_pizzurro @hhnlegacy this is before all the rolling set pieces are pulled out (just like revenge of chucky an… https://t.co/e7g7e0dmji,Crazyphantom98
751,2019-08-22 19:32:34,@adeledazeemandi us isn't a blumhouse film,Crazyphantom98
752,2019-08-22 12:30:16,@propstore_com did those two featured costumes already sell?,Crazyphantom98
753,2020-04-02 07:16:51,"@joeycules i knew it was serious, like others have said here, when they canceled the nba games and high-profile peo… https://t.co/0zugmqb4cs",adrianalwhite
754,2020-04-02 07:14:38,"@joeycules i started taking precautions over spring break, but i feel like it didn't really hit home for me until i… https://t.co/igno4yotvn",adrianalwhite
755,2020-03-31 00:55:32,rt @commaficionado: nice comic strip. https://t.co/4n2rs4stis,adrianalwhite
756,2020-03-24 21:43:08,"rt @passantino: breaking: a child under the age of 18 has died of coronavirus in los angeles, public health officials announce, in what is…",adrianalwhite
757,2020-03-24 00:05:35,"just bought a set for myself! ??

#animalcrossingnewhorizons #acnh #animalcrossing https://t.co/g5biqnduzk",adrianalwhite
758,2020-03-23 22:39:39,rt @kens5: a fifth of the world's population has been asked or ordered to stay home as new virus infections soar. https://t.co/ctmtcxbwtl,adrianalwhite
759,2020-03-23 21:19:00,"rt @joegallinews: just a reminder, when/if this does happen, you will still be allowed to go to the store. you don't need to hoard. 

https…",adrianalwhite
760,2020-03-23 19:10:53,"rt @expressnews: shelter-in-place order to slow coronavirus imminent in san antonio, bexar county https://t.co/ec3yzrqkif",adrianalwhite
761,2020-03-23 19:06:56,"rt @laurencaruba: a day after gov. greg abbott declined to order a shelter-in-place for texas, local officials moved to hash one out for sa…",adrianalwhite
762,2020-03-21 22:59:31,"rt @yoemilyrey: my dad just asked ""who the final boss was"" in animal crossing, quick wrong answers only",adrianalwhite
763,2020-03-17 06:49:31,"rt @alamodrafthouse: guests, colleagues, and friends… thank you, and good luck. we’ll see you soon. https://t.co/rhk5e71arm https://t.co/u8…",adrianalwhite
764,2020-03-17 01:54:09,lots of closures here in san antonio! https://t.co/sqyqneqcbb,adrianalwhite
765,2020-03-17 00:10:55,? https://t.co/vupgnw56th,adrianalwhite
766,2020-01-05 03:03:07,"@saraheboon @neurorebel if we define &amp; diagnose autism solely by external factors, we're going to miss so many peop… https://t.co/6mujqvebi4",adrianalwhite
767,2020-01-05 03:00:53,"@saraheboon @neurorebel yes, definitely this! it can be so hard to see it from the other side.

i think about this… https://t.co/vpslyomzli",adrianalwhite
768,2019-10-25 04:32:16,"rt @commaficionado: 20 things you need to know about #autism if you're not #autistic. a thread. please share widely. (all my own views, if…",adrianalwhite
769,2019-10-23 11:35:58,"@billwongot and yes, the kids themselves need to be part of this process, as soon as possible!

it greatly helps my… https://t.co/xbez9mui2w",adrianalwhite
770,2019-10-23 11:32:42,"@billwongot yes, the ot i worked with as a sped teacher was big on this, as well!

not just because of the long wai… https://t.co/opsslqkke2",adrianalwhite
771,2019-10-23 11:29:47,"@swish4fish it also factors into behavior.

as a sped teacher, i was constantly told ""behavior is communication,"" b… https://t.co/0v1qhkzu3f",adrianalwhite
772,2019-10-23 11:28:27,"@swish4fish yes, i think perception and processing is a huge thing to consider! 

someone may look ""okay"" or ""norma… https://t.co/tgqgtcofgt",adrianalwhite
773,2020-04-06 17:18:08,rt @realjameswoods: it’s almost as if the #wuhancoronavirus were engineered to ramp up democrat voter fraud... #mailinballotfraud #ballotha…,EugeneR80016306
775,2020-04-06 17:17:02,@reneecarrollaz how can people be so cruel and kill the essence of life? the people that harm these cuties are beasts and not human at all.,EugeneR80016306
776,2020-04-06 17:12:55,"@freeman_mary1 you look great mary, now you’re making me jealous",EugeneR80016306
777,2020-04-06 17:11:32,@aloverofblue do you know what could  they be talking about?,EugeneR80016306
778,2020-04-06 14:20:26,"rt @mtursi2000: satan
take your hands off of god’s people..
i need 100 people to rt this...amen in jesus  name!!! ?????",EugeneR80016306
780,2020-04-06 14:17:26,@jackyvegas1 @poeticpotion111 yes he’s developing killer vaccines,EugeneR80016306
781,2020-04-06 14:15:03,rt @sun_q_tzu: wow. @potus tweet?compare to posts qanon posts re tunnel https://t.co/yidhtihzc8,EugeneR80016306
782,2020-04-06 14:12:59,@ari_russian @wwdnet2 ??,EugeneR80016306
786,2020-04-06 13:32:43,"rt @mitchellvii: so, according to dr. fraud fauci we've gone from 2 million dead to 200,000 dead to... what's the new number?  spin the whe…",EugeneR80016306
787,2020-04-06 13:32:27,rt @nsouthern95: candace owens warns aoc: i’m coming for your seat https://t.co/ctr25gnk6g,EugeneR80016306
788,2020-04-06 13:32:15,@nsouthern95 @blueskies6123 oh yessssssss go candace,EugeneR80016306
789,2020-04-06 13:31:15,@kirstiealley @mollymi90811094 china ?? is the guilty country,EugeneR80016306
790,2020-04-06 13:30:38,@citizensireport @mcar56 @mattwhitaker46 ??,EugeneR80016306
791,2020-04-06 13:30:15,rt @realjameswoods: #chinaliedpeopledied https://t.co/8jel3wzvuk,EugeneR80016306
793,2020-04-06 16:43:45,@sissysl32326061 @premshikari1 show us upclose before and after pictures please.,GP_Mrax
794,2020-04-06 16:43:22,@sissysl32326061 @premshikari1 shave,GP_Mrax
795,2020-04-06 05:59:46,@hamillhimself what meeting the actress who portrayed your mom? kinda kewl to think about it?,GP_Mrax
796,2020-04-05 17:46:37,this is my bentley. https://t.co/cbq0qge3ym https://t.co/7kunpjazof,GP_Mrax
797,2020-04-05 17:43:04,business leaders stepping up to give back. https://t.co/yw4sliwmwr,GP_Mrax
798,2020-04-05 07:43:48,@rileybeale1 he’s begging,GP_Mrax
799,2020-04-05 01:35:44,@shinylegslover left,GP_Mrax
800,2020-04-04 16:21:11,rt @eerinwhite: rt if you're horny and wanna fuck this pussy https://t.co/lsadgzkhem,GP_Mrax
801,2020-04-04 16:03:42,rt @bebbieclara: retweet if you love banging doggystyle https://t.co/77xmt7osnd,GP_Mrax
802,2020-04-04 06:12:30,rt @eerinwhite: rt if you would fuck me rough https://t.co/0jtvwyvnhx,GP_Mrax
803,2020-04-02 23:54:40,@doodlesidney saint francis of assisi patron a saint to all animals especially doodle please pray for sydney to be… https://t.co/vo14myqf0v,GP_Mrax
804,2020-04-02 23:51:06,@nbcsauthentic niners from 1981-1990 because a 9 year dominance is huge.,GP_Mrax
805,2020-04-01 15:04:42,@theastridgirl marry,GP_Mrax
806,2020-04-01 15:04:35,@theastridgirl play,GP_Mrax
807,2020-04-01 15:03:23,@theastridgirl gentle kisses,GP_Mrax
808,2020-04-01 15:01:56,@theastridgirl yes but don’t like the tattoo,GP_Mrax
809,2020-04-01 15:01:20,@theastridgirl real pretty,GP_Mrax
810,2020-04-01 15:00:49,@theastridgirl left.,GP_Mrax
811,2020-03-31 07:24:25,@di_trott74 cabin fever?,GP_Mrax
812,2020-03-30 20:14:18,@barclay_ftw @labradoryuki st. francis of assisi patron saint to all animals especially this golden retriever girl… https://t.co/njz1fsuw9h,GP_Mrax
813,2019-02-10 05:01:28,@hinojosa_david 9$,Ralph293
814,2019-01-12 04:02:33,rt @yaannieee: if my son don’t fake die like this.. i’m done playing with him ? https://t.co/jx9rhqsi9z,Ralph293
815,2019-01-12 04:01:48,"rt @rachel__nichols: the spurs are still here. hall of famers retire, superstars demand trades, injuries ravage the roster; all manner of w…",Ralph293
816,2018-08-24 13:50:35,rt @officialjld: so perfectly articulated.  i would vote for @betoorourke if i could. https://t.co/fugb5raakl,Ralph293
817,2018-08-04 23:54:36,"rt @bhughes6180: gonna miss these guys on friday nights at farris. what a 4 year ride. good luck on your new journeys.
@jalenhughes4 @aye_i…",Ralph293
818,2018-08-04 04:08:16,rt @bhughes6180: gonna miss these 2 throwing and catching touchdowns together hopefully a reconnection in the future. https://t.co/ji80setf…,Ralph293
819,2018-07-06 18:55:50,@michelledbeadle https://t.co/hnkxb32xre,Ralph293
820,2018-07-02 02:42:01,@kingjames labron!.....no!......,Ralph293
821,2018-07-02 02:39:00,"@kingjames my girlfriend said u suck, and i said “babe ur right!”",Ralph293
822,2018-07-02 02:35:52,@kingjames  damn bro!,Ralph293
823,2018-07-02 02:34:26,@kingjames **************,Ralph293
824,2018-07-02 02:32:07,@kingjames really u gonna be the next kd...,Ralph293
825,2018-02-18 00:41:34,this guy is the man! https://t.co/1nungurik3,Ralph293
826,2018-02-12 18:23:57,https://t.co/xvgxzargjz via @youtube @roelsanchezjr @enmufootball. can’t wait to see what he does at enmu... #gohounds,Ralph293
827,2018-02-10 00:14:22,rt @roelsanchezjr: ??oc seniors?? i lettered in 3 sports by my sophomore year. nominate me for most athletic male in our class! ?? ? https:…,Ralph293
828,2018-02-04 19:24:24,rt @roelsanchezjr: committed! #gohounds #reignforever #enmu22 https://t.co/x0xwfui7zx,Ralph293
829,2018-01-29 02:06:17,rt @jalenhughes4: ????committed???? https://t.co/cvpwfqf95f,Ralph293
830,2018-01-21 01:29:27,"rt @bhughes6180: waiting on some home town love.
uiw. what are u guys waiting for.
@uiw_football @uiw_coachmorris @jordandavis_uiw",Ralph293
831,2018-01-21 01:18:21,@bhughes6180 @uiw_football @uiw_coachmorris @jordandavis_uiw u would think they would wanna keep awesome hometown talent in sa...,Ralph293
832,2018-01-09 01:20:37,rt @jalenhughes4: blessed to receive my 7th offer from utpb. #riseup18?? https://t.co/wo6nndojud,Ralph293
833,2020-04-05 03:50:46,"rt @lover_dawnn: #????_??_rt_??_??_??_??_?_??_??_????_?? 
????? ?? ??? https://t.co/yqf0wpl6ti",KimCBriggs1
834,2020-04-05 03:31:37,rt @cbsnews: college student sews face masks designed for the deaf and hard of hearing community https://t.co/7iys7xi3qk https://t.co/0ujar…,KimCBriggs1
835,2020-04-04 23:51:39,"rt @gadsaad: a truly gorgeous day in montreal.  hopefully, this reality will soon end and we'll be back to normal before you know it.  hang…",KimCBriggs1
836,2020-04-04 17:00:45,@ninailina11 fine and you?,KimCBriggs1
837,2020-04-04 16:51:44,rt @ayamkumputa: the best #nakedchallenge i've seen ???? https://t.co/mdphyuzqom,KimCBriggs1
838,2020-04-04 16:45:27,rt @business: the coronavirus will force europe to make a decision about italy https://t.co/bx5qhiyrax,KimCBriggs1
839,2020-04-04 16:39:46,"rt @rubinreport: listen to her first 40 seconds. literally the 180 degree polar opposite of of jfk...

“ask not what your country can do fo…",KimCBriggs1
840,2020-04-04 16:38:14,@rrgirl1313 ???,KimCBriggs1
841,2020-04-04 16:35:48,rt @rrgirl1313: thus is why i hate most humans.   disgusting. https://t.co/lqr9rzpsim,KimCBriggs1
842,2020-04-04 16:26:16,rt @bleacherreport: officially a hall of famer. ? https://t.co/7sx2vaj12a,KimCBriggs1
843,2020-04-04 15:38:20,"rt @crestwoodsupt: class of 2020  ian benoit
4x letter winner golf
2x 1st team all county
2x best of preps athlete 
2019 sectional champ 
2…",KimCBriggs1
844,2020-04-04 15:38:10,"rt @underground_rt: with full pay for all workers...

how can russia?? afford this for its citizens while the us, the richest country in th…",KimCBriggs1
846,2020-04-04 15:37:28,"rt @_reaalamerican_: just your average #maga voters  

#describetigerkingin5words https://t.co/lsm40eqy77",KimCBriggs1
847,2020-04-04 15:37:09,"rt @generalhealthy: dear #maga goons,

this is why you are out of work. this is why the economy has crumbled.

never forget! https://t.co/h…",KimCBriggs1
848,2020-04-04 15:35:49,rt @julio_rosas11: chairman of the joint chiefs of staff gen. milley warning to drug cartels who would take advantage of the coronavirus cr…,KimCBriggs1
849,2020-04-04 15:35:38,"rt @bennyjohnson: gen. milley: “we’re at war with covid-19. we’re at war with terrorists, and we are at war with the drug cartels as well.…",KimCBriggs1
850,2020-04-04 15:35:25,"rt @mimireeds: confirmed - fort detrick, the united states biological warfare lab is where coronavirus originated

forced to shut down when…",KimCBriggs1
852,2020-04-04 15:33:40,rt @theeconomist: the most striking thing about tara reade’s story may be the silence with which it has been greeted https://t.co/1pp7jbzdgf,KimCBriggs1
853,2020-04-06 17:30:49,https://t.co/h8alyf8pjv,Michael18616112
854,2020-04-06 17:30:28,rt @ngirlv: music scores: https://t.co/kseya0pik2,Michael18616112
855,2020-04-06 17:30:11,rt @usairforce: a 3d printer creates a prototype n95 face mask at louis f garland department of defense fire academy on goodfellow air forc…,Michael18616112
856,2020-04-06 17:29:57,rt @ccnmarkets: does boeing stock’s massive surge mean it’s finally bottomed? https://t.co/5kkei93fdb,Michael18616112
857,2020-04-06 17:29:38,rt @alcomhuntsville: a few strong storms are possible both tuesday and wednesday for parts of alabama https://t.co/y5jymq4lkf https://t.co/…,Michael18616112
858,2020-04-06 17:17:12,"@bitcoin nor can they mine humans for consumption... oh, wait... culture, exposure, and demands of resources are al… https://t.co/iohlcuraju",Michael18616112
859,2020-04-06 17:13:44,rt @mercola: uv light can control the transmission of airborne-mediated microbial diseases and may be useful with covid-19. https://t.co/gl…,Michael18616112
860,2020-04-06 17:11:34,rt @ancientorigins: a small clay tablet reveals a big argument between two babylonian merchants having to travel and trade through a war zo…,Michael18616112
861,2020-04-06 03:16:18,@cointelegraph better than letting the insurance companies bet on how long one will live.,Michael18616112
862,2020-04-06 03:03:53,"@marwilliamson @andrewyang this is a valid statement; pt readiness occurs while adapting, hence going into the gas… https://t.co/akox4q706v",Michael18616112
863,2020-04-06 01:20:37,@matt_odell henchmen,Michael18616112
864,2020-04-06 01:19:55,@matt_odell anon is possible through quantum tying; more research.,Michael18616112
865,2020-04-05 18:30:24,map it; life or death https://t.co/iodpdbzqsz #esports #health #fitness https://t.co/uqnqkmgsqe,Michael18616112
866,2020-04-05 18:20:35,@keithofthenorth @cafinus aye!,Michael18616112
867,2020-04-05 17:58:16,https://t.co/rbyvgizn9y,Michael18616112
868,2020-04-05 17:42:41,rt @govnuclear: fact: there are 53 reactors under construction in the world. ?? of them are in the united states. https://t.co/ceywiihll8,Michael18616112
869,2020-04-05 17:42:13,rt @neurosciencenew: a patient who tested positive for covid-19 developed acute necrotizing encephalitis (ane) as a result of the coronavir…,Michael18616112
870,2020-04-05 16:52:42,"rt @b1gpompa: me: what should i do today?

*pulls magic conch string*

conch: nothing https://t.co/pfa67zrmq4",Michael18616112
871,2020-04-05 16:51:11,@andrewyang https://t.co/fghhnhoxes,Michael18616112
872,2020-04-05 16:49:45,rt @wwiimemorial: sadao munemori of #california was a @usarmy soldier &amp; #medalofhono recipient for his action during #wwii #otd in 1945. he…,Michael18616112
873,2020-04-06 14:06:37,he had knowledge of covid-19 in december... https://t.co/zl8mwwwkuq,HectorE62950124
874,2020-04-06 14:05:29,you are bad for america!! https://t.co/p2jthndlcw,HectorE62950124
875,2020-04-04 18:15:27,the non-reaction from pence is more creepy!!! https://t.co/zo994etlbm,HectorE62950124
876,2020-04-03 11:27:39,"this occurs when we put a reality tv person in charge of the country. if there are less than 100,000 dead americans… https://t.co/ruefwncz26",HectorE62950124
877,2020-04-02 21:20:53,"@nicolledwallace florida depends on tourism, the state should have taken steps to accept them in. maybe reach out t… https://t.co/0gkyrsm5gf",HectorE62950124
878,2020-04-01 12:34:01,wp should open this article for everyone to read! https://t.co/l8j486b2ml,HectorE62950124
879,2020-04-01 11:45:10,"rt @tribelaw: painful to read, but this essay finally tells the terrible truth: 
take the worst calamity ever to befall our country, add th…",HectorE62950124
880,2020-04-01 11:36:05,keep in mind: he believes his own lies. https://t.co/xmbefrms0t,HectorE62950124
881,2020-04-01 01:59:44,"his baseline of dead americans is 100,000; if there are less, then he claims victory. you will see him changing tha… https://t.co/uwha9ws0oz",HectorE62950124
882,2020-03-31 22:28:33,"but the president was calling it a hoax for the longest time, until last week. https://t.co/qcxk7v3q18",HectorE62950124
883,2020-03-31 12:09:47,you must be on drugs. he is crazy. https://t.co/jrw7tpa0bi,HectorE62950124
884,2020-03-31 11:39:42,tremendous number is not a number... https://t.co/ldhpuqvl1m,HectorE62950124
885,2020-03-31 01:09:32,that let thousands of americans died due to his slow response to covid-19. https://t.co/iztwudx61v,HectorE62950124
886,2020-03-30 16:59:36,"and what are you getting? an ignorant, self centered and selfish sob... https://t.co/9bgjz7lggq",HectorE62950124
887,2020-03-29 12:03:47,poor soul. https://t.co/m6ayb3csic,HectorE62950124
888,2020-03-26 18:52:29,you are sick... https://t.co/y2h2dzunrd,HectorE62950124
889,2020-03-25 22:58:40,"@rickwarren true, god is not a genie. i do not consider these individuals in the news article, not real followers ...",HectorE62950124
890,2020-03-25 22:42:12,i am glad nbc cut him up. it was about time!!!! https://t.co/b332efbtgy,HectorE62950124
891,2020-03-24 15:51:39,"this was cowardly done. if i was her, i would have walked out. https://t.co/xvs0ufr0om",HectorE62950124
892,2020-03-24 11:19:47,cut him off the air... https://t.co/gxzuh49lkj,HectorE62950124
893,2020-04-06 14:40:31,rt @theohhgeee: why is nobody talking about granny!!??? cause she legit ate this whole tiktok ???? https://t.co/5y6sitywdz,mcclaryamerica
894,2020-04-04 22:29:42,rt @beyfobic: beyoncé singing i care at beychella was a moment. the power she transmits with her voice and her stage presence is unmatched…,mcclaryamerica
895,2020-04-04 22:29:03,"rt @sportscenter: this dog is elite ?? 

(via mathiasberntsen96/instagram, kiarathevolleydog/instagram) https://t.co/y5p64iyggk",mcclaryamerica
896,2020-04-04 22:28:12,rt @iamsteveharvey: you know i ain't lying!! https://t.co/mfgrjlvtss,mcclaryamerica
897,2020-04-04 22:27:57,rt @dodo: they're about to meet their baby sister for the first time ?? https://t.co/1acgm6ojlw,mcclaryamerica
898,2020-04-04 22:26:47,"rt @joelosteen: when you say, “god, you promised,” something powerful happens. chains are broken, forces of darkness are pushed back, impos…",mcclaryamerica
899,2020-04-04 22:26:29,rt @thejasminebrand: “you better beat your meat!” this clip or #iyanlavanzant reacting to domestic violence has gone viral ? https://t.co/y…,mcclaryamerica
900,2020-04-04 22:25:09,rt @beytingz: did y'all saw normani as beyoncé? ugh she snapped https://t.co/csswjbk0s1,mcclaryamerica
901,2020-04-04 14:51:37,rt @gma: coronavirus cases soar as cities across the country brace for a coming wave. another 500 people have died in new york city in the…,mcclaryamerica
902,2020-04-04 14:50:20,"rt @janetfanz_: behind the scenes of @janetjackson recording her ""you want this"" video. https://t.co/jqnblye4f7",mcclaryamerica
903,2020-04-04 14:46:36,"rt @shanestackamil1: you not a real hustla unless you know how to re up @meekmill ??
https://t.co/vc5xkipyc2",mcclaryamerica
904,2020-04-04 14:46:13,"rt @idtechcamps: school closures impacting your family? join over 50,000 students who are learning game design and how to code, with live i…",mcclaryamerica
905,2020-04-04 14:45:17,"rt @herlifesparkles: when the #dontrushchallenege becomes the 
#upgradeyouchallenge because #blacklovematters! ??? https://t.co/rktzewmssf",mcclaryamerica
906,2020-04-04 14:38:29,"rt @hellobonafide: it's time to say goodbye to painful sex. change your sex life with fda cleared revaree®, an easy-to-use vaginal insert m…",mcclaryamerica
908,2020-04-04 14:33:14,"rt @berniewon2016: bill maher is represented by caa. 

caa got caught covering up harvey weinstein abuse allegations.

alyssa milano's husb…",mcclaryamerica
909,2020-04-04 14:29:56,rt @usatoday: there's something to look forward to next week. https://t.co/swlwayh4xg,mcclaryamerica
910,2020-04-04 14:29:43,rt @tmz: detroit bus driver who posted about coughing passenger dies from coronavirus https://t.co/1lt54xskhu,mcclaryamerica
911,2020-04-04 14:28:44,"rt @shaunking: breaking: a staggering 1,404 americans died from the coronavirus yesterday alone. far &amp; away, the deadliest single day in th…",mcclaryamerica
912,2020-04-04 14:26:07,rt @allday_ajking: lol. guys. it’s ok to say this is wack. https://t.co/cmgn56eilj,mcclaryamerica
913,2020-04-05 13:31:13,@sherrygoodwin15 that's not cleat,Alexand76080684
914,2020-04-05 12:59:32,@danielbaxter223 very cool,Alexand76080684
915,2020-04-05 00:14:40,@stingray7_77 why did you send me your gmail,Alexand76080684
916,2020-04-05 00:07:42,@stingray7_77 i'm good stingray,Alexand76080684
917,2020-04-02 16:47:37,@terrycardwell @juddapatow what news,Alexand76080684
918,2020-02-20 02:51:09,rt @orioleathletics: girls' basketball sectional semi-final game tonight 6:00pm vs. the host plainfield https://t.co/ov0a0mbcqm,Alexand76080684
919,2020-02-20 02:51:03,rt @oliviaraywish: hendricks county all-time leading scorer + danville's postseason queen + our #thezoneextra athlete of the week = @ellaco…,Alexand76080684
920,2020-02-20 02:50:55,rt @kshap12: #xboxsweepstakes,Alexand76080684
921,2020-02-20 02:45:04,rt @kynderblock: been living in florida for 2 months and she already blends right in https://t.co/wwnnnhczoy,Alexand76080684
922,2020-02-20 02:39:19,"rt @evalauer11: just imagine: ks gun girl comes to your school. not a single person looks at her, takes a vid of her, or acknowledges her.…",Alexand76080684
923,2020-02-20 02:39:10,rt @kyliejenner: i’ve had enough of 2020,Alexand76080684
924,2020-02-20 02:39:06,rt @ryanappleton: say it louder for the people in the back? #thebachelor https://t.co/ugv8fzmltt,Alexand76080684
925,2020-02-20 02:38:08,rt @connorber9quist: i haven’t been this worried in a long time about a wreck. this is tough to watch. prayers for the newman family.,Alexand76080684
926,2020-02-20 02:37:29,rt @connorber9quist: god is good. the power of prayer is real! i have absolutely no idea how he is still alive but i’m so glad he is.,Alexand76080684
927,2020-02-20 02:37:10,rt @joeymulinaro: colin cowherd after meeting his daughters boyfriend https://t.co/kdieggjoha,Alexand76080684
928,2020-02-20 02:36:59,rt @roushfenway: ryan newman continues great improvement https://t.co/xizriarapi,Alexand76080684
929,2020-02-20 02:36:46,rt @connorber9quist: appreciate and admire the time you get to spend with the person that means the most to you. don’t hesitate to say i lo…,Alexand76080684
930,2020-02-20 02:27:56,rt @curtisa83238903: poor yankees,Alexand76080684
931,2020-02-20 02:27:54,rt @curtisa83238903: always next year yankees,Alexand76080684
932,2020-02-20 02:27:48,rt @curtisa83238903: what are the dolphins doing,Alexand76080684
933,2020-04-06 08:33:50,@redmakuzawa my order is shipping today. it’s supposed to be here the 12th but maybe i’ll get lucky and it’ll be here early like kh3????,TaunJr
934,2020-04-06 03:53:48,@kaiserneko please!,TaunJr
935,2020-04-06 03:53:15,@stephanymaryy @stephanymaryy that tongue tho ??,TaunJr
936,2020-04-06 02:44:55,rt @amandaperera: knowing your worth &amp; how you deserve to be treated is not being selfish. wanting to be valued doesn’t mean you’re needy.…,TaunJr
